"STATE","STFIPS","city","CLASS","plc_fip","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
SD,46,Viborg,city,"=""67020""",52,0,52,"117,643",17,"15,041",30,"42,130",0,0,0,50,"234,769",0,266,43,0,0,16,35,0,35,15,0,21,0,0,0,0,0,0,0,0,0,0
SD,46,Vilas,town,"=""67340""",1,0,1,"2,159",1,176,1,811,0,0,0,1,"4,130",0,86,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Volga,city,"=""67700""",85,0,85,"160,482",35,"26,890",46,"59,782",14,0,0,82,"350,734",0,"2,502",73,0,24,34,48,0,33,45,0,16,0,0,16,0,0,0,0,0,0,0
SD,46,Volin,town,"=""67780""",11,0,11,"27,037",2,"2,314",7,"11,757",0,0,0,10,"55,005",0,579,9,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Wagner,city,"=""68020""",288,0,288,"820,259",83,"55,944",214,"298,795",12,0,12,283,"1,456,089",0,"1,873",252,0,167,85,180,20,187,91,0,37,32,37,32,29,24,20,19,0,0,0
SD,46,Wakonda,town,"=""68100""",21,0,21,"49,542",3,"2,473",13,"17,963",0,0,0,19,"85,745",0,"1,728",18,0,0,11,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Wall,town,"=""68380""",43,0,43,"93,784",6,"10,790",24,"33,178",0,0,0,40,"167,640",0,"5,665",32,0,0,20,23,0,19,21,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Wanblee,CDP,"=""68580""",55,0,55,"160,003",11,"7,256",40,"54,045",0,0,0,54,"266,937",0,"1,233",46,0,34,11,36,9,32,21,0,0,11,9,10,0,0,0,0,0,0,0
SD,46,Ward,town,"=""68660""",3,0,3,"5,164",1,853,2,"3,078",0,0,0,2,"10,915",0,531,2,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0
SD,46,Warner,town,"=""68740""",19,0,19,"36,031",6,"4,319",6,"10,744",0,0,0,18,"63,673",0,"1,571",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,46,Watertown,city,"=""69300""","1,606",0,"1,606","3,396,228",454,"369,734",903,"1,192,423",186,83,158,"1,572","6,667,411",33,"25,683","1,422",0,479,686,871,49,750,731,0,262,222,253,276,182,164,148,131,123,102,0
SD,46,Waubay,city,"=""69340""",70,0,70,"156,093",15,"11,141",37,"59,080",0,0,0,64,"287,885",0,"7,243",60,0,33,24,46,0,33,31,0,18,12,0,13,11,0,0,0,0,0,0
