"STATE","STFIPS","city","CLASS","plc_fip","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
OR,41,Umatilla,city,"=""75650""",509,20,509,"1,319,095",197,"152,782",356,"490,676",43,18,0,499,"2,329,897",0,"4,468",439,0,187,246,243,20,222,268,0,62,37,52,68,66,65,63,66,45,45,0
OR,41,Union,city,"=""75850""",128,0,128,"285,471",41,"32,904",74,"113,042",0,0,0,122,"535,263",0,"5,685",106,0,46,72,52,0,70,51,0,29,0,20,21,0,0,0,0,0,0,0
OR,41,Vale,city,"=""76600""",157,0,157,"387,212",39,"28,959",90,"135,264",0,0,0,146,"608,764",10,"9,452",116,0,57,72,84,0,84,59,0,45,18,25,28,21,13,13,14,11,10,0
OR,41,Veneta,city,"=""77050""",343,0,343,"786,157",86,"68,472",198,"256,750",18,0,22,324,"1,266,442",19,"16,879",281,0,105,217,106,19,175,138,0,78,28,69,66,39,27,36,27,27,21,0
OR,41,Vernonia,city,"=""77250""",128,0,128,"289,890",28,"24,782",71,"96,490",0,0,0,117,"473,783",0,"11,980",105,0,49,82,43,0,59,56,0,31,16,25,19,18,13,13,0,0,0,0
OR,41,Waldport,city,"=""78000""",157,0,157,"315,064",31,"21,899",68,"93,897",0,0,0,147,"510,982",10,"6,877",122,0,55,87,54,15,78,57,0,38,19,33,35,18,16,12,0,0,0,0
OR,41,Wallowa,city,"=""78150""",60,0,60,"139,460",5,"9,611",33,"43,139",0,0,0,55,"222,747",0,"3,938",48,0,13,31,25,0,37,20,0,17,0,0,12,0,0,0,0,0,0,0
OR,41,Wallowa Lake,CDP,"=""78160""",6,0,6,"8,750",1,890,2,"2,724",0,0,0,5,"14,244",0,412,4,0,1,3,2,0,4,1,0,2,1,1,1,0,0,0,0,0,0,0
OR,41,Wamic,CDP,"=""78300""",7,0,7,"14,258",2,"1,419",3,"4,228",0,0,0,6,"22,978",0,433,5,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
OR,41,Warm Springs,CDP,"=""78600""",504,0,504,"1,265,449",165,"115,938",328,"458,601",42,0,0,504,"2,392,148",0,0,450,0,309,131,312,60,162,301,0,0,46,89,76,55,72,64,50,33,0,0
OR,41,Warren,CDP,"=""78800""",69,0,69,"126,180",8,"10,893",29,"37,571",1,1,1,63,"217,304",1,"4,691",52,0,20,42,24,0,30,29,0,16,14,2,14,1,1,1,1,1,1,0
OR,41,Warrenton,city,"=""78900""",409,0,409,"890,539",111,"80,022",226,"303,492",16,0,22,392,"1,547,343",0,"15,697",348,0,178,255,146,0,161,193,0,46,31,49,87,31,32,29,28,24,18,0
OR,41,Wasco,city,"=""78950""",26,0,26,"54,705",6,"3,404",7,"16,748",0,0,0,24,"88,759",0,450,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
