"STATE","state_fips","CONGRESSIONAL DISTRICT","DISTRICT ID","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
AZ,04,Congressional District 1,"=""0401 ""","1,592",35,"1,592","2,623,323",348,"269,998",673,"812,365",88,109,129,"1,518","4,549,588",74,"61,176","1,335",0,522,928,527,137,747,609,0,310,204,394,378,151,101,106,103,89,64,0
AZ,04,Congressional District 1,"=""0401 """,77,0,77,"131,729",9,"10,622",27,"37,850",0,0,0,69,"216,025",0,"3,717",53,0,21,32,39,0,45,26,0,27,0,0,22,0,0,0,0,0,0,0
AZ,04,Congressional District 1,"=""0401 """,223,0,223,"468,104",53,"39,858",118,"144,737",0,0,0,203,"770,051",0,"11,913",177,0,78,67,129,27,146,56,0,62,29,40,48,33,0,0,21,0,0,0
AZ,04,Congressional District 1,"=""0401 ""","3,199",55,"3,199","7,163,502",985,"770,655","1,839","2,418,961",188,153,238,"3,113","12,109,251",86,"59,908","2,791",0,"1,273","1,552","1,386",261,"1,609","1,327",0,541,333,482,618,382,333,316,305,226,188,0
AZ,04,Congressional District 1,"=""0401 """,838,0,838,"1,723,604",222,"175,158",435,"551,505",50,64,80,805,"2,905,253",33,"18,331",733,0,322,478,310,50,436,321,0,177,96,151,175,95,74,73,76,53,44,0
AZ,04,Congressional District 1,"=""0401 """,41,0,41,"81,866",9,"9,667",24,"41,446",0,0,0,39,"181,645",0,"1,509",37,0,0,26,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
AZ,04,Congressional District 1,"=""0401 """,35,0,35,"70,039",9,"7,269",9,"19,981",0,0,0,34,"112,732",0,664,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZ,04,Congressional District 1,"=""0401 """,42,0,42,"70,883",8,"5,764",9,"23,595",0,0,0,38,"129,079",0,960,34,0,0,23,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
AZ,04,Congressional District 1,"=""0401 """,317,0,317,"856,764",75,"44,706",208,"258,115",0,0,0,310,"1,291,481",0,"2,879",288,0,212,46,252,0,196,94,0,74,23,57,84,50,37,27,0,0,0,0
AZ,04,Congressional District 1,"=""0401 """,86,2,86,"318,115",19,"12,406",74,"160,808",0,0,3,85,"487,730",0,"1,481",80,0,10,78,8,0,40,44,0,29,6,9,16,17,9,8,7,5,8,0
AZ,04,Congressional District 1,"=""0401 """,177,0,177,"414,971",48,"35,901",99,"147,818",0,0,0,175,"719,398",0,"1,865",153,0,82,60,112,0,111,49,0,41,0,30,43,30,0,0,0,0,0,0
AZ,04,Congressional District 1,"=""0401 """,233,0,233,"409,603",58,"41,740",102,"135,859",0,0,0,232,"807,307",0,193,201,0,79,129,91,0,89,91,0,0,25,35,61,24,33,0,0,0,0,0
AZ,04,Congressional District 1,"=""0401 """,0,0,0,"7,845",0,0,0,"1,000",0,0,0,0,"13,277",0,"4,729",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZ,04,Congressional District 1,"=""0401 """,674,0,674,"1,658,097",169,"141,813",415,"517,342",0,21,22,658,"2,679,682",0,"15,383",589,0,327,283,367,24,345,269,0,85,77,133,124,80,81,48,49,35,44,0
AZ,04,Congressional District 1,"=""0401 """,36,0,36,"86,316",7,"4,875",9,"26,796",0,0,0,35,"131,119",0,"2,101",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZ,04,Congressional District 1,"=""0401 """,167,0,167,"405,357",41,"31,235",101,"137,073",0,0,0,165,"708,760",0,321,145,0,82,61,97,0,92,66,0,38,29,23,23,22,0,0,0,0,0,0
AZ,04,Congressional District 1,"=""0401 """,235,0,235,"598,012",56,"40,955",141,"184,479",0,0,0,235,"943,455",0,0,215,0,149,54,167,0,119,87,0,36,30,45,41,27,24,29,23,0,0,0
