"STATE","state_fips","CONGRESSIONAL DISTRICT","DISTRICT ID","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
NY,36,Congressional District 10,"=""3610 ""","1,149",51,"1,149","1,803,585",148,"114,770",363,"424,393",42,52,62,946,"2,822,566",201,"156,174",735,0,216,380,704,65,779,260,0,458,212,293,289,104,69,59,56,45,22,0
NY,36,Congressional District 10,"=""3610 ""","1,487",51,"1,487","2,213,973",164,"117,115",459,"526,303",82,49,91,"1,236","3,565,955",251,"170,394",983,0,371,530,884,73,"1,026",321,0,608,322,397,363,125,62,77,70,48,23,0
NY,36,Congressional District 10,"=""3610 ""","1,374",42,"1,374","1,992,883",146,"100,066",430,"484,695",65,50,94,"1,164","3,100,114",210,"153,829",884,0,363,442,811,121,962,271,0,576,293,366,375,104,73,52,51,45,0,0
NY,36,Congressional District 10,"=""3610 ""","4,119",169,"4,119","7,593,510",596,"405,855","1,700","1,903,280",228,158,241,"3,727","11,800,956",389,"270,632","3,033",0,"1,458","1,258","2,570",291,"2,628","1,113",0,"1,377",683,"1,086","1,043",397,253,215,197,165,79,0
NY,36,Congressional District 10,"=""3610 """,928,33,928,"2,154,218",153,"105,751",501,"594,972",69,41,38,870,"3,253,007",58,"43,107",753,0,443,263,612,54,576,281,0,305,106,226,245,115,69,58,53,38,18,0
NY,36,Congressional District 10,"=""3610 ""","1,447",57,"1,447","1,890,615",162,"111,622",390,"471,901",66,63,83,"1,194","3,057,717",252,"162,470",901,0,244,479,820,148,972,283,0,577,290,433,324,99,88,77,66,44,26,0
NY,36,Congressional District 10,"=""3610 ""","1,188",45,"1,188","2,303,885",123,"80,354",454,"561,789",43,31,37,"1,053","3,260,363",135,"75,430",805,0,275,277,856,55,732,313,0,331,167,319,308,160,77,57,46,38,16,0
NY,36,Congressional District 10,"=""3610 """,62,0,62,"67,880",9,"7,999",9,"18,597",0,0,0,42,"89,525",0,"21,369",33,0,0,0,41,0,53,0,0,38,24,0,0,0,0,0,0,0,0,0
NY,36,Congressional District 10,"=""3610 """,43,0,43,"53,379",9,"6,039",9,"13,797",0,0,0,30,"74,128",0,"7,020",24,0,0,0,27,0,33,0,0,22,0,0,0,0,0,0,0,0,0,0
NY,36,Congressional District 10,"=""3610 """,47,0,47,"37,677",3,"1,891",8,"9,519",0,0,0,31,"50,769",0,"6,474",22,0,0,0,24,0,38,0,0,31,0,0,0,0,0,0,0,0,0,0
NY,36,Congressional District 10,"=""3610 """,21,0,21,"37,190",3,"1,703",8,"9,979",0,0,0,9,"62,329",0,"2,033",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY,36,Congressional District 10,"=""3610 """,139,0,139,"196,347",9,"12,751",40,"46,065",0,0,0,104,"288,254",35,"35,317",82,0,0,51,85,0,103,27,0,72,30,31,39,0,0,0,0,0,0,0
NY,36,Congressional District 10,"=""3610 """,66,0,66,"96,888",9,"8,923",21,"21,897",0,0,0,57,"135,044",0,"8,325",40,0,0,0,47,0,50,0,0,34,0,0,0,0,0,0,0,0,0,0
NY,36,Congressional District 10,"=""3610 ""","10,385",490,"10,385","27,392,141","1,127","723,252","5,194","8,259,379",351,344,186,"9,301","37,210,779","1,082","731,606","7,035",0,507,"1,913","8,221",251,"6,713","2,842",0,"3,481",755,"2,066","2,338","1,870","1,330",855,517,362,277,0
NY,36,Congressional District 10,"=""3610 ""","3,850",196,"3,850","9,153,422",469,"304,099","1,771","2,503,831",164,130,67,"3,374","12,197,702",475,"353,417","2,560",0,235,721,"3,046",84,"2,588",952,0,"1,453",329,808,842,665,436,321,215,137,94,0
NY,36,Congressional District 10,"=""3610 ""","5,112",227,"5,112","13,851,974",647,"406,869","2,781","4,546,798",180,169,146,"4,332","18,216,236",779,"579,726","3,483",0,490,"1,165","3,834",113,"3,714","1,118",0,"2,421",496,991,"1,146",858,584,416,276,195,139,0
NY,36,Congressional District 10,"=""3610 ""","12,423",498,"12,423","39,054,074","1,016","645,753","7,579","13,382,750",281,189,112,"11,356","52,344,813","1,064","731,272","8,794",0,464,"2,153","9,944",326,"7,550","3,902",0,"3,534",606,"2,285","3,170","2,728","1,675",914,436,307,287,0
NY,36,Congressional District 10,"=""3610 ""","4,057",206,"4,057","9,312,100",298,"180,639","1,840","2,560,965",73,48,37,"3,575","12,252,565",482,"299,770","2,876",0,262,519,"3,411",126,"2,525","1,016",0,"1,012",257,"1,060","1,120",844,373,190,107,66,37,0
NY,36,Congressional District 10,"=""3610 ""","2,738",130,"2,738","6,525,837",354,"238,745","1,312","1,876,974",113,97,60,"2,426","9,015,819",311,"237,969","1,838",0,304,552,"2,127",58,"1,775",722,0,980,251,557,622,448,296,221,153,106,80,0
