"STATE","STATEFIPS","HOUSE DISTRICT","DISTRICT ID","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
SC,45,State House District HD-049,"=""45049""","4,324",59,"4,324","10,844,473","1,121","809,225","2,683","3,289,050",345,212,146,"4,233","17,448,451",90,"75,942","3,819",65,"2,141","1,757","2,362",190,"2,566","1,510",0,755,310,713,949,598,479,425,341,243,173,0
SC,45,State House District HD-050,"=""45050""","4,853",40,"4,853","13,225,855","1,149","752,222","3,052","3,738,603",234,248,127,"4,760","20,373,916",67,"67,081","4,402",0,"2,858","1,884","2,842",57,"2,592","1,953",0,897,333,767,"1,087",789,601,490,345,211,127,0
SC,45,State House District HD-051,"=""45051""","5,327",90,"5,327","14,615,842","1,123","744,558","3,342","4,145,607",295,289,155,"5,217","22,089,944",105,"88,896","4,851",17,"3,030","2,275","2,878",155,"3,177","1,876",0,"1,187",437,931,"1,303",855,583,432,342,210,162,0
SC,45,State House District HD-052,"=""45052""","4,306",30,"4,306","10,990,274","1,068","757,326","2,660","3,339,678",302,216,171,"4,208","17,361,468",87,"81,344","3,870",0,"2,081","1,920","2,222",129,"2,290","1,716",0,884,312,704,960,625,461,436,321,218,202,0
SC,45,State House District HD-053,"=""45053""","4,417",52,"4,417","11,545,598","1,157","819,684","2,754","3,348,619",178,141,83,"4,322","18,647,268",51,"81,532","3,836",40,"2,601","1,188","3,199",9,"2,347","1,833",0,851,276,758,982,672,492,351,304,218,162,0
SC,45,State House District HD-054,"=""45054""","5,082",65,"5,082","13,460,332","1,180","775,720","3,135","3,682,094",230,176,67,"5,004","21,526,860",64,"61,644","4,444",6,"2,955","1,908","2,958",160,"2,250","2,477",0,690,420,795,"1,124",825,626,528,330,215,106,0
SC,45,State House District HD-055,"=""45055""","5,770",41,"5,770","16,762,691","1,293","851,060","3,809","4,685,693",238,154,57,"5,684","25,729,996",32,"50,339","5,262",37,"3,539","2,682","3,041",1,"2,951","2,536",0,"1,076",322,926,"1,326","1,012",726,503,346,178,89,0
SC,45,State House District HD-056,"=""45056""","4,263",46,"4,263","9,877,080","1,006","709,472","2,414","2,917,150",236,207,250,"4,119","16,030,949",144,"147,700","3,754",0,"1,788","2,430","1,762",60,"2,195","1,679",0,933,407,786,933,604,434,373,291,227,202,0
SC,45,State House District HD-057,"=""45057""","5,886",24,"5,886","16,007,855","1,176","788,226","3,603","4,257,537",235,233,108,"5,784","24,621,193",73,"72,356","5,233",20,"3,355","2,653","2,986",152,"2,909","2,619",0,"1,065",464,"1,059","1,414",935,687,479,364,203,110,0
SC,45,State House District HD-058,"=""45058""","4,754",47,"4,754","12,467,083","1,101","760,898","2,994","3,691,623",214,152,130,"4,643","19,523,707",83,"88,932","4,270",21,"2,319","2,334","2,281",129,"2,550","1,826",0,"1,031",412,862,"1,135",738,463,393,316,242,184,0
