"STATE","state_fips","ZIPCODE","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
RI,44,"=""02882""",491,0,491,"841,382",100,"72,774",205,"215,105",27,29,35,457,"1,436,577",34,"28,692",385,0,141,239,214,38,246,171,0,121,56,100,147,54,36,29,36,0,0,0
RI,44,"=""02885""",719,0,719,"1,405,858",174,"147,745",317,"359,918",34,30,53,683,"2,499,095",36,"20,778",581,0,250,351,320,48,329,309,0,142,86,144,173,68,66,56,41,44,40,0
RI,44,"=""02886""","1,546",0,"1,546","2,951,563",413,"321,042",718,"873,800",88,86,95,"1,484","5,481,467",62,"65,325","1,263",0,502,782,685,79,787,581,0,312,197,276,302,149,157,136,123,104,99,0
RI,44,"=""02888""","1,218",0,"1,218","2,238,072",312,"248,643",556,"649,515",67,70,75,"1,159","4,206,890",59,"54,233",976,0,387,559,600,59,615,454,0,218,132,219,262,142,104,108,107,87,53,0
RI,44,"=""02889""","1,921",0,"1,921","3,714,137",496,"396,585",922,"1,056,896",109,118,106,"1,839","6,834,069",82,"96,379","1,608",0,705,936,877,108,940,756,0,346,216,345,423,188,176,182,158,120,107,0
RI,44,"=""02891""","1,380",0,"1,380","2,740,492",335,"250,292",670,"786,436",63,75,82,"1,308","4,903,770",71,"53,759","1,122",0,471,678,598,104,644,581,0,280,194,247,280,156,136,116,109,80,60,0
RI,44,"=""02892""",213,0,213,"330,352",47,"32,896",78,"95,116",0,0,0,189,"589,313",24,"17,007",152,0,59,107,95,0,125,62,0,70,31,50,47,0,0,0,0,0,0,0
RI,44,"=""02893""","2,620",31,"2,620","5,378,059",705,"535,830","1,359","1,541,525",146,103,172,"2,540","9,772,887",80,"67,583","2,207",0,"1,042","1,269","1,239",112,"1,140","1,160",0,411,303,509,552,290,251,232,234,145,103,0
RI,44,"=""02894""",59,0,59,"126,958",9,"10,266",30,"35,526",0,0,0,58,"225,556",0,111,49,0,0,38,0,0,27,24,0,0,0,0,0,0,0,0,0,0,0,0
RI,44,"=""02895""","4,720",112,"4,720","11,885,838","1,186","893,094","2,983","3,516,778",192,153,188,"4,632","20,395,211",87,"73,401","4,093",0,"2,081","1,783","2,485",452,"2,406","2,012",0,674,558,789,"1,069",653,482,414,328,252,167,0
RI,44,"=""02896""",404,0,404,"756,296",115,"96,564",186,"217,635",22,24,36,382,"1,507,317",22,"16,160",321,0,107,149,233,22,245,128,0,96,41,60,96,56,31,30,39,28,21,0
RI,44,"=""02898""",127,0,127,"222,999",29,"21,745",47,"44,195",0,0,0,113,"361,631",0,"8,609",91,0,44,59,59,0,72,43,0,37,0,25,36,0,0,0,0,0,0,0
RI,44,"=""02903""",549,0,549,"830,097",83,"57,456",188,"213,472",0,0,38,505,"1,433,765",43,"33,234",412,0,173,221,264,64,315,156,0,112,112,135,150,40,39,24,23,0,0,0
RI,44,"=""02904""","2,779",49,"2,779","6,533,899",697,"506,420","1,582","1,929,979",162,146,153,"2,685","11,349,207",94,"68,209","2,346",0,"1,051",956,"1,673",150,"1,581",964,0,591,274,520,575,381,286,280,226,140,90,0
RI,44,"=""02905""","3,705",118,"3,705","10,095,478",950,"605,575","2,380","2,908,617",163,219,126,"3,591","16,455,415",113,"94,065","3,163",0,"1,335",904,"2,653",148,"2,523",981,0,936,278,599,890,605,432,370,277,161,88,0
RI,44,"=""02906""","1,034",66,"1,034","1,852,644",152,"97,191",434,"522,877",49,47,96,939,"3,114,135",94,"75,946",722,0,283,482,495,57,550,380,0,282,168,250,289,99,70,52,52,34,0,0
RI,44,"=""02907""","5,886",248,"5,886","16,389,061","1,483","982,170","3,855","4,662,518",229,323,169,"5,734","26,260,176",152,"124,407","5,018",0,"2,075","1,299","4,348",239,"4,119","1,471",0,"1,494",418,983,"1,479",945,695,557,413,238,154,0
RI,44,"=""02908""","4,754",167,"4,754","12,662,521","1,233","874,598","3,026","3,738,286",229,278,195,"4,614","20,812,535",140,"153,034","4,103",0,"1,886","1,346","3,195",213,"2,925","1,512",0,"1,169",360,805,"1,138",707,505,452,370,249,163,0
RI,44,"=""02909""","6,906",334,"6,906","18,724,657","1,771","1,184,608","4,463","5,534,377",249,317,205,"6,711","30,404,860",195,"185,937","5,875",0,"2,546","1,642","4,976",288,"4,531","1,847",0,"1,759",550,"1,235","1,594","1,030",800,664,531,285,212,0
RI,44,"=""02910""","2,126",43,"2,126","4,816,196",563,"432,139","1,155","1,395,556",136,131,129,"2,043","8,553,323",83,"75,497","1,736",0,625,815,"1,169",142,"1,230",697,0,448,180,344,467,258,240,220,172,134,104,0
RI,44,"=""02911""","1,140",0,"1,140","2,314,851",327,"245,735",596,"672,622",69,66,76,"1,095","4,266,759",45,"30,667",940,0,377,458,588,94,616,431,0,223,130,200,228,121,100,118,102,74,63,0
RI,44,"=""02914""","2,086",21,"2,086","4,458,516",587,"449,858","1,119","1,234,946",107,75,121,"2,004","8,029,908",82,"80,648","1,689",0,772,747,"1,199",140,"1,121",802,0,365,210,350,424,277,233,197,175,130,86,0
RI,44,"=""02915""","1,018",0,"1,018","1,836,735",259,"198,921",472,"533,301",62,62,67,979,"3,451,529",39,"40,664",825,0,353,453,494,71,510,388,0,194,125,198,234,102,77,91,76,64,48,0
RI,44,"=""02916""",464,0,464,"855,109",123,"100,172",203,"257,314",30,26,42,438,"1,587,852",26,"26,292",351,0,140,196,238,30,251,171,0,95,56,90,91,46,40,39,38,47,0,0
RI,44,"=""02917""",484,0,484,"834,053",121,"104,151",192,"223,055",21,32,34,457,"1,513,617",27,"22,398",370,0,138,203,262,0,284,147,0,129,55,97,110,39,40,37,50,28,27,0
RI,44,"=""02919""","2,046",26,"2,046","4,070,347",521,"404,640",999,"1,162,379",125,118,124,"1,953","7,401,374",93,"92,334","1,651",0,655,851,"1,068",127,"1,109",723,0,452,232,350,436,237,175,196,178,131,103,0
RI,44,"=""02920""","2,763",42,"2,763","5,844,305",716,"538,271","1,419","1,724,356",142,153,148,"2,620","10,289,945",143,"127,381","2,181",0,740,969,"1,620",174,"1,679",845,0,700,336,451,578,329,271,264,230,169,133,0
RI,44,"=""02921""",309,0,309,"470,672",67,"47,499",113,"121,560",0,23,33,295,"875,934",0,"15,284",217,0,54,131,166,0,188,78,0,82,46,68,75,25,0,24,23,0,0,0
RI,44,"=""02940""",98,0,98,"206,942",24,"22,919",48,"52,717",0,0,0,92,"398,420",0,"4,454",71,0,24,32,56,0,72,21,0,33,0,21,22,0,0,0,0,0,0,0
