"STATE","STFIPS","county","county_fips","ERETURN14","ENEW14","EEIC14","EEICAM14","ECTC14","ECTCAM14","EACTC14","EACTCAM14","ECDCTC14","EEDCR14","ESLD14","EREF14","EREFAM14","EBAL14","EBALAM14","EDIRDP14","ERAL14","ERAC14","ESELF14","EPAID14","EVOL14","E1040_14","E1040A_14","E1040Z_14","ECEF14","EAGI0_14","EAGI5_14","EAGI10_14","EAGI15_14","EAGI20_14","EAGI25_14","EAGI30_14","EAGI35_14","EAGI40_14","EAGI50_14"
GA,13,Mitchell,"=""205""","3,297",53,"3,297","9,868,604",809,"510,627","2,173","2,754,524",109,215,28,"3,259","15,455,972",0,"34,357","3,045",0,"2,269","1,209","2,069",0,"1,523","1,610",0,754,177,526,745,425,515,402,211,120,65,0
GA,13,Monroe,"=""207""","2,020",30,"2,020","5,361,763",429,"280,246","1,220","1,509,201",112,100,43,"1,975","8,417,067",38,"38,334","1,800",0,"1,101","1,071",945,0,"1,233",688,0,495,135,351,468,289,227,198,159,72,55,0
GA,13,Montgomery,"=""209""","1,065",1,"1,065","2,996,358",197,"134,131",696,"873,269",35,22,1,"1,043","4,607,328",0,"20,878",942,0,597,343,721,0,528,473,0,289,35,170,272,164,81,71,23,22,1,0
GA,13,Morgan,"=""211""","1,978",22,"1,978","5,369,373",424,"282,572","1,209","1,529,006",83,78,53,"1,909","8,317,809",38,"50,567","1,750",0,"1,049","1,103",848,0,"1,037",798,0,642,129,296,483,321,207,145,135,64,41,0
GA,13,Murray,"=""213""","4,269",70,"4,269","11,308,337","1,353","1,011,609","2,838","3,840,441",140,103,80,"4,185","18,629,531",74,"80,653","3,840",0,"2,101","1,866","2,364",0,"2,185","1,829",0,764,246,524,789,541,494,524,420,340,245,0
GA,13,Muscogee,"=""215""","29,063",352,"29,063","82,457,337","5,660","3,847,945","18,619","24,336,885","2,481","2,371","1,006","28,642","134,844,548",351,"357,145","27,180",0,"18,869","8,455","19,108","1,312","19,701","8,208",0,"7,755","1,636","4,669","7,385","4,701","3,279","2,609","1,899","1,456","1,131",12
GA,13,Newton,"=""217""","13,339",160,"13,339","38,046,039","2,947","2,122,683","8,810","11,613,767","1,025",805,554,"13,006","58,763,350",296,"312,703","12,338",0,"7,605","6,437","6,827",47,"8,208","4,499",0,"4,879",758,"1,993","3,185","2,042","1,483","1,181","1,087",751,561,0
GA,13,Oconee,"=""219""","1,202",0,"1,202","2,757,030",312,"241,248",667,"875,177",77,54,94,"1,135","4,416,805",56,"65,373","1,025",0,387,632,542,0,726,383,0,394,122,173,237,149,110,90,95,89,84,0
GA,13,Oglethorpe,"=""221""",790,0,790,"2,085,188",203,"144,080",475,"617,669",0,0,0,768,"3,304,625",0,"21,936",719,0,358,430,350,0,446,300,0,247,25,76,161,89,71,57,57,0,0,0
GA,13,Paulding,"=""223""","9,060",92,"9,060","22,983,861","2,559","1,993,372","5,791","7,578,663",691,614,441,"8,732","37,676,442",325,"330,063","8,168",0,"4,263","4,720","4,275",54,"5,427","3,117",0,"3,008",590,"1,257","1,901","1,146",913,921,916,698,675,23
GA,13,Peach,"=""225""","3,712",56,"3,712","10,055,380",733,"503,336","2,371","2,977,791",195,288,115,"3,646","15,940,391",66,"218,525","3,350",0,"2,125","1,686","1,983",25,"2,281","1,218",0,986,289,650,931,521,388,344,275,160,145,0
GA,13,Pickens,"=""227""","2,757",24,"2,757","6,664,306",692,"536,265","1,619","2,046,572",87,65,66,"2,636","10,264,407",113,"118,520","2,394",0,"1,393","1,092","1,640",0,"1,669",863,0,937,261,424,587,372,238,227,189,156,176,0
GA,13,Pierce,"=""229""","2,050",0,"2,050","5,585,481",492,"370,085","1,324","1,673,441",51,57,32,"2,000","8,836,550",31,"48,410","1,771",0,"1,044",751,"1,254",0,"1,070",840,0,531,140,305,454,319,216,170,125,95,82,0
GA,13,Pike,"=""231""","1,644",0,"1,644","4,324,589",440,"314,788","1,044","1,412,101",59,54,31,"1,580","7,008,756",25,"45,102","1,461",0,766,693,949,0,"1,031",521,0,575,63,222,337,244,156,159,117,65,112,0
GA,13,Polk,"=""233""","5,429",72,"5,429","15,089,049","1,401","1,037,625","3,660","4,870,954",306,234,93,"5,315","23,714,606",96,"96,673","4,937",0,"3,182","2,056","3,337",27,"3,207","1,947",0,"1,588",350,833,"1,187",813,570,531,499,346,282,0
GA,13,Pulaski,"=""235""","1,210",0,"1,210","3,358,333",271,"163,731",774,"949,364",64,56,27,"1,199","5,252,519",0,"7,208","1,074",0,728,374,834,0,762,377,0,330,96,192,288,203,144,123,77,50,35,0
GA,13,Putnam,"=""237""","2,429",37,"2,429","6,762,036",466,"288,137","1,491","1,901,508",121,148,72,"2,371","10,337,133",58,"39,478","2,116",0,"1,259","1,384","1,028",0,"1,327",957,0,703,171,385,612,405,313,235,146,116,44,0
GA,13,Quitman,"=""239""",394,0,394,"1,123,625",81,"60,331",224,"269,639",0,0,0,388,"1,788,762",0,"5,733",357,0,284,76,306,0,258,121,0,87,0,58,86,60,43,39,24,0,0,0
GA,13,Rabun,"=""241""","1,514",0,"1,514","3,635,712",343,"245,644",865,"1,099,453",0,23,29,"1,408","5,520,177",55,"96,774","1,279",0,601,608,880,0,815,554,0,505,97,203,315,164,94,104,59,80,39,0
GA,13,Randolph,"=""243""","1,129",0,"1,129","3,363,809",222,"138,184",704,"839,328",42,59,21,"1,122","5,139,103",0,"3,876","1,032",0,725,300,822,0,730,339,0,260,52,169,285,184,134,113,46,29,0,0
GA,13,Richmond,"=""245""","29,422",424,"29,422","83,815,440","5,744","3,788,678","19,440","24,867,420","1,864","1,840","1,049","28,990","129,807,410",415,"351,420","27,273",335,"16,428","14,292","14,377",710,"15,050","12,562",0,"7,080","1,945","5,052","7,821","4,607","3,143","2,510","1,934","1,269",817,0
GA,13,Rockdale,"=""247""","10,448",161,"10,448","29,648,006","2,103","1,495,363","6,847","9,101,712",755,791,536,"10,157","45,658,170",291,"242,753","9,532",0,"5,535","4,723","5,617",106,"6,631","3,341",0,"3,864",681,"1,613","2,527","1,707","1,150",936,812,586,408,0
GA,13,Schley,"=""249""",509,0,509,"1,463,067",145,"104,023",351,"460,499",27,25,0,500,"2,405,597",0,"8,564",464,0,226,215,292,0,280,210,0,123,31,54,99,92,74,46,43,37,33,0
GA,13,Screven,"=""251""","1,912",27,"1,912","5,217,136",380,"260,267","1,237","1,526,536",121,75,33,"1,869","8,078,768",31,"32,125","1,715",0,"1,081",669,"1,208",0,865,903,0,455,130,352,456,288,140,128,124,74,50,0
